map,started_timestamp,duration,irl_duration,game_id,avg_elo,num_players,team_0_elo,team_1_elo,replay_enhanced,leaderboard,mirror,patch,raw_match_type,game_type,game_speed,starting_age
land_nomad,2025-01-15 04:10:52+00:00,0 days 00:42:40.200000,0 days 00:25:06,365425377,1325.0,8,1352.0,1298.0,False,team_random_map,False,125283,9,random_map,normal,dark
hideout,2025-01-14 16:11:58+00:00,0 days 00:52:11.400000,0 days 00:30:42,365304063,992.375,8,995.0,989.75,False,team_random_map,False,125283,9,random_map,normal,dark
megarandom,2025-01-14 20:12:18+00:00,0 days 00:23:17.400000,0 days 00:13:42,365349051,759.5,2,746.0,773.0,False,random_map,False,125283,6,random_map,normal,dark
land_nomad,2025-01-13 16:51:56+00:00,0 days 00:49:53.700000,0 days 00:29:21,365109919,1464.75,4,1563.5,1366.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-17 13:12:34+00:00,0 days 00:48:10,0 days 00:28:20,365871364,945.75,8,962.25,929.25,False,team_random_map,False,125283,9,random_map,normal,dark
black_forest,2025-01-12 05:03:02+00:00,0 days 00:12:36.500000,0 days 00:07:25,364767721,1038.3333333333333,6,1031.3333333333333,1045.3333333333333,False,team_random_map,False,125283,8,random_map,normal,dark
arena,2025-01-13 03:38:32+00:00,0 days 00:36:05.800000,0 days 00:21:14,365022259,1352.5,8,1348.25,1356.75,False,team_random_map,False,125283,9,random_map,normal,dark
gold_rush,2025-01-12 16:27:39+00:00,0 days 00:54:47.800000,0 days 00:32:14,364882460,1300.25,8,1301.75,1298.75,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-14 01:48:58+00:00,0 days 00:11:38.700000,0 days 00:06:51,365206275,1538.0,2,1497.0,1579.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-12 05:33:25+00:00,0 days 00:41:30.500000,0 days 00:24:25,364772055,1258.0,4,1254.0,1262.0,False,team_random_map,False,125283,7,random_map,normal,dark
lowland,2025-01-15 17:07:52+00:00,0 days 00:49:28.200000,0 days 00:29:06,365512059,1345.5,2,1338.0,1353.0,False,random_map,True,125283,6,random_map,normal,dark
arabia,2025-01-14 11:31:47+00:00,0 days 00:32:06.100000,0 days 00:18:53,365264073,1106.0,2,1096.0,1116.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-14 14:34:29+00:00,0 days 00:11:35.300000,0 days 00:06:49,365288636,1231.0,2,1225.0,1237.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 14:32:18+00:00,0 days 00:34:00,0 days 00:20:00,364855039,838.8333333333334,6,833.0,844.6666666666666,False,team_random_map,False,125283,8,random_map,normal,dark
gold_rush,2025-01-17 05:40:36+00:00,0 days 00:10:06.900000,0 days 00:05:57,365828650,1767.625,8,1786.25,1749.0,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-13 19:34:58+00:00,0 days 00:42:53.800000,0 days 00:25:14,365140456,1194.5,2,1179.0,1210.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-13 13:09:55+00:00,0 days 00:00:32.300000,0 days 00:00:19,365074920,881.0,2,896.0,866.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-12 02:19:48+00:00,0 days 00:49:26.500000,0 days 00:29:05,364740517,1128.25,4,1108.0,1148.5,False,co_team_random_map,False,125283,67,random_map,normal,dark
arabia,2025-01-17 22:12:17+00:00,0 days 00:44:13.700000,0 days 00:26:01,365978749,1258.0,2,1250.0,1266.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-14 16:30:59+00:00,0 days 00:58:20.300000,0 days 00:34:19,365307076,1046.0,2,1044.0,1048.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-15 20:02:01+00:00,0 days 00:35:47.100000,0 days 00:21:03,365544564,1224.75,4,1235.0,1214.5,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-13 17:48:15+00:00,0 days 00:39:34.900000,0 days 00:23:17,365119343,877.0,4,870.0,884.0,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-16 20:38:35+00:00,0 days 00:51:44.200000,0 days 00:30:26,365747832,1018.0,2,1018.0,1018.0,False,random_map,True,125283,6,random_map,normal,dark
lowland,2025-01-15 17:30:48+00:00,0 days 01:03:22.900000,0 days 00:37:17,365516095,656.5,2,646.0,667.0,False,random_map,False,125283,6,random_map,normal,dark
gold_rush,2025-01-15 20:43:54+00:00,0 days 00:24:28.800000,0 days 00:14:24,365553263,532.0,4,542.5,521.5,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-14 21:21:29+00:00,0 days 00:07:35.600000,0 days 00:04:28,365363271,1107.5,2,1106.0,1109.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-17 19:07:19+00:00,0 days 00:30:25.800000,0 days 00:17:54,365936446,719.5,2,719.0,720.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-17 09:37:57+00:00,0 days 00:11:55.700000,0 days 00:07:01,365847908,809.875,8,809.75,810.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-13 05:51:23+00:00,0 days 00:46:02.500000,0 days 00:27:05,365036833,998.0,2,989.0,1007.0,False,random_map,False,125283,6,random_map,normal,dark
land_nomad,2025-01-14 00:55:59+00:00,0 days 01:17:26.100000,0 days 00:45:33,365198341,997.75,8,1000.0,995.5,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-12 20:53:34+00:00,0 days 00:44:56.200000,0 days 00:26:26,364949422,1927.5,2,1925.0,1930.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 03:57:44+00:00,0 days 00:25:09.600000,0 days 00:14:48,366039249,2032.5,2,2007.0,2058.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-17 14:15:20+00:00,0 days 00:42:47,0 days 00:25:10,365881367,1425.0,2,1408.0,1442.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-16 10:47:15+00:00,0 days 00:25:06.200000,0 days 00:14:46,365653711,1568.0,4,1559.0,1577.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-12 04:51:43+00:00,0 days 00:25:11.300000,0 days 00:14:49,364766046,1033.0,2,1029.0,1037.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-14 17:39:54+00:00,0 days 00:26:19.300000,0 days 00:15:29,365318597,1171.0,2,1163.0,1179.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-18 00:04:07+00:00,0 days 00:50:44.700000,0 days 00:29:51,366000254,707.375,8,711.5,703.25,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-18 06:52:27+00:00,0 days 00:53:22.800000,0 days 00:31:24,366063053,1054.0,4,1055.0,1053.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-16 09:02:53+00:00,0 days 00:43:44.800000,0 days 00:25:44,365645599,131.5,2,36.0,227.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-12 15:37:15+00:00,0 days 00:34:42.500000,0 days 00:20:25,364870286,1207.25,8,1192.0,1222.5,False,team_random_map,False,125283,9,random_map,normal,dark
arena,2025-01-13 13:22:35+00:00,0 days 00:39:51.900000,0 days 00:23:27,365076902,1120.5,2,1135.0,1106.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-15 12:23:20+00:00,0 days 00:15:12.900000,0 days 00:08:57,365468635,1447.0,2,1447.0,1447.0,False,random_map,False,125283,6,random_map,normal,dark
lowland,2025-01-14 03:25:25+00:00,0 days 00:54:13.800000,0 days 00:31:54,365220204,1318.0,2,1313.0,1323.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-18 03:14:08+00:00,0 days 01:24:19.200000,0 days 00:49:36,366031699,1061.0,2,1046.0,1076.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-16 13:44:03+00:00,0 days 00:36:26.200000,0 days 00:21:26,365674340,1013.5,2,1010.0,1017.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-18 10:50:47+00:00,0 days 01:16:19.800000,0 days 00:44:54,366089873,730.25,8,734.5,726.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-14 14:37:29+00:00,0 days 00:23:44.600000,0 days 00:13:58,365289307,981.0,2,965.0,997.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-18 00:23:22+00:00,0 days 00:15:33.300000,0 days 00:09:09,366003515,1444.75,4,1444.5,1445.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-13 12:58:50+00:00,0 days 00:33:43,0 days 00:19:50,365073492,1132.5,2,1119.0,1146.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-18 12:34:33+00:00,0 days 00:58:54.300000,0 days 00:34:39,366105392,1593.5,2,1583.0,1604.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-12 11:37:34+00:00,0 days 00:52:26.700000,0 days 00:30:51,364819804,907.0,2,894.0,920.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 08:57:37+00:00,0 days 00:55:40.500000,0 days 00:32:45,364797939,1214.5,2,1194.0,1235.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-12 21:53:13+00:00,0 days 01:11:41,0 days 00:42:10,364964028,780.625,8,798.25,763.0,False,team_random_map,False,125283,9,random_map,normal,dark
lombardia,2025-01-15 11:34:32+00:00,0 days 01:03:07.600000,0 days 00:37:08,365463037,872.8333333333334,6,865.3333333333334,880.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark
lowland,2025-01-13 04:37:00+00:00,0 days 00:17:13.600000,0 days 00:10:08,365029647,1910.0,2,1880.0,1940.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-12 11:07:30+00:00,0 days 00:42:01.100000,0 days 00:24:43,364814773,1561.0,2,1550.0,1572.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-14 14:46:16+00:00,0 days 00:44:34.100000,0 days 00:26:13,365290558,1384.25,4,1404.5,1364.0,False,team_random_map,False,125283,7,random_map,normal,dark
african_clearing,2025-01-14 22:16:42+00:00,0 days 00:35:06.300000,0 days 00:20:39,365373557,1310.5,2,1307.0,1314.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-17 07:23:05+00:00,0 days 00:32:24.800000,0 days 00:19:04,365837332,1222.5,2,1284.0,1161.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-17 20:32:05+00:00,0 days 00:19:27.900000,0 days 00:11:27,365955170,889.5,2,893.0,886.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-14 18:54:22+00:00,0 days 00:31:32.100000,0 days 00:18:33,365332593,982.0,2,961.0,1003.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 19:34:39+00:00,0 days 00:33:05.600000,0 days 00:19:28,364929065,1458.5,2,1450.0,1467.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-18 13:21:38+00:00,0 days 00:42:07.900000,0 days 00:24:47,366113582,1342.125,8,1341.0,1343.25,False,team_random_map,False,125283,9,random_map,normal,dark
megarandom,2025-01-17 00:20:40+00:00,0 days 01:08:57.800000,0 days 00:40:34,365785853,1075.0,2,1075.0,1075.0,False,random_map,True,125283,6,random_map,normal,dark
arabia,2025-01-18 14:14:04+00:00,0 days 00:28:20,0 days 00:16:40,366124302,1209.5,2,1217.0,1202.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-14 04:48:55+00:00,0 days 00:56:07.700000,0 days 00:33:01,365230395,991.25,4,986.0,996.5,False,co_team_random_map,False,125283,67,random_map,normal,dark
arabia,2025-01-16 22:46:41+00:00,0 days 01:10:58.500000,0 days 00:41:45,365772031,1305.5,2,1295.0,1316.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 05:06:43+00:00,0 days 00:10:40.900000,0 days 00:06:17,364768355,1421.5,2,1409.0,1434.0,False,random_map,False,125283,6,random_map,normal,dark
acropolis,2025-01-14 17:40:51+00:00,0 days 00:38:52.400000,0 days 00:22:52,365318690,1536.5,2,1535.0,1538.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-13 21:34:31+00:00,0 days 01:11:30.800000,0 days 00:42:04,365166020,978.3333333333334,6,993.6666666666666,963.0,False,team_random_map,False,125283,8,random_map,normal,dark
black_forest,2025-01-14 14:17:04+00:00,0 days 00:57:07.200000,0 days 00:33:36,365285925,855.0,4,848.0,862.0,False,team_random_map,False,125283,7,random_map,normal,dark
megarandom,2025-01-12 03:06:29+00:00,0 days 00:53:44.900000,0 days 00:31:37,364748555,577.0,2,574.0,580.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-15 07:53:26+00:00,0 days 00:57:42.900000,0 days 00:33:57,365445134,594.0,2,581.0,607.0,False,random_map,False,125283,6,random_map,normal,dark
african_clearing,2025-01-15 20:48:53+00:00,0 days 01:04:53,0 days 00:38:10,365554178,925.0,2,921.0,929.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-16 17:50:26+00:00,0 days 00:50:07.300000,0 days 00:29:29,365713719,952.0,6,946.6666666666666,957.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark
gold_rush,2025-01-18 00:12:59+00:00,0 days 00:30:27.500000,0 days 00:17:55,366001820,998.875,8,1004.75,993.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-13 13:26:29+00:00,0 days 00:55:06.500000,0 days 00:32:25,365077384,534.5,2,526.0,543.0,False,random_map,True,125283,6,random_map,normal,dark
arabia,2025-01-12 03:47:30+00:00,0 days 00:47:53,0 days 00:28:10,364755730,702.0,2,683.0,721.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-12 20:07:40+00:00,0 days 01:27:53.400000,0 days 00:51:42,364937444,873.0,2,890.0,856.0,False,random_map,False,125283,6,random_map,normal,dark
acropolis,2025-01-14 02:31:52+00:00,0 days 00:44:34.100000,0 days 00:26:13,365212617,851.0,2,844.0,858.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-17 09:31:33+00:00,0 days 00:19:10.900000,0 days 00:11:17,365847449,775.0,2,764.0,786.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-12 19:09:07+00:00,0 days 01:26:04.600000,0 days 00:50:38,364922106,624.0,6,604.0,644.0,False,team_random_map,False,125283,8,random_map,normal,dark
arabia,2025-01-13 12:27:03+00:00,0 days 00:32:40.100000,0 days 00:19:13,365069272,1021.5,2,1000.0,1043.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-12 14:21:58+00:00,0 days 00:58:10.100000,0 days 00:34:13,364852840,638.5,2,675.0,602.0,False,random_map,False,125283,6,random_map,normal,dark
hideout,2025-01-13 06:47:44+00:00,0 days 00:45:40.400000,0 days 00:26:52,365041306,1648.0,2,1635.0,1661.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 16:56:38+00:00,0 days 00:53:38.100000,0 days 00:31:33,366160621,1104.5,2,1113.0,1096.0,False,random_map,False,125283,6,random_map,normal,dark
black_forest,2025-01-17 23:08:43+00:00,0 days 01:11:47.800000,0 days 00:42:14,365990515,1069.75,8,1072.5,1067.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-12 22:10:25+00:00,0 days 00:43:49.900000,0 days 00:25:47,364968192,932.5,2,923.0,942.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-17 07:08:51+00:00,0 days 00:41:33.900000,0 days 00:24:27,365836233,1112.0,2,1109.0,1115.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-12 01:58:37+00:00,0 days 00:50:05.600000,0 days 00:29:28,364737078,1383.0,2,1374.0,1392.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-13 17:49:51+00:00,0 days 00:58:05,0 days 00:34:10,365119615,872.5,2,882.0,863.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 03:24:43+00:00,0 days 00:41:25.400000,0 days 00:24:22,366033587,1172.0,2,1154.0,1190.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-13 03:13:17+00:00,0 days 00:27:25.600000,0 days 00:16:08,365018720,1227.25,8,1243.0,1211.5,False,team_random_map,False,125283,9,random_map,normal,dark
gold_rush,2025-01-14 13:34:42+00:00,0 days 00:16:43,0 days 00:09:50,365279553,1013.5,6,1012.6666666666666,1014.3333333333334,False,team_random_map,False,125283,8,random_map,normal,dark
african_clearing,2025-01-16 17:37:59+00:00,0 days 01:24:24.300000,0 days 00:49:39,365711695,953.5,2,948.0,959.0,False,random_map,False,125283,6,random_map,normal,dark
land_nomad,2025-01-16 23:54:39+00:00,0 days 00:44:52.800000,0 days 00:26:24,365782057,1235.0,8,1243.25,1226.75,False,team_random_map,False,125283,9,random_map,normal,dark
gold_rush,2025-01-12 04:28:45+00:00,0 days 00:30:34.300000,0 days 00:17:59,364762482,1105.75,8,1111.5,1100.0,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-13 18:46:31+00:00,0 days 00:21:06.500000,0 days 00:12:25,365130446,961.5,2,961.0,962.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-18 22:06:21+00:00,0 days 00:53:07.500000,0 days 00:31:15,366233994,911.5,2,909.0,914.0,False,random_map,False,125283,6,random_map,normal,dark
lombardia,2025-01-18 03:42:05+00:00,0 days 02:09:35.800000,0 days 01:16:14,366036541,853.6666666666666,6,838.6666666666666,868.6666666666666,False,team_random_map,False,125283,8,random_map,normal,dark
lombardia,2025-01-14 16:21:58+00:00,0 days 00:55:40.500000,0 days 00:32:45,365305580,930.25,8,937.75,922.75,False,team_random_map,False,125283,9,random_map,normal,dark
lowland,2025-01-16 11:59:17+00:00,0 days 00:34:57.800000,0 days 00:20:34,365660751,1563.0,2,1531.0,1595.0,False,random_map,True,125283,6,random_map,normal,dark
nomad,2025-01-17 22:58:12+00:00,0 days 00:54:41,0 days 00:32:10,365988466,980.75,4,962.5,999.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-18 05:53:34+00:00,0 days 01:17:32.900000,0 days 00:45:37,366056084,522.5,2,467.0,578.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-18 23:25:46+00:00,0 days 00:38:08.200000,0 days 00:22:26,366250562,836.5,2,819.0,854.0,False,random_map,False,125283,6,random_map,normal,dark
megarandom,2025-01-17 22:48:29+00:00,0 days 01:26:19.900000,0 days 00:50:47,365986616,895.75,4,897.5,894.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-16 16:26:34+00:00,0 days 00:21:16.700000,0 days 00:12:31,365699552,826.0,6,835.0,817.0,False,team_random_map,False,125283,8,random_map,normal,dark
nomad,2025-01-18 14:35:01+00:00,0 days 00:29:09.300000,0 days 00:17:09,366128706,1032.0,4,1031.5,1032.5,False,team_random_map,False,125283,7,random_map,normal,dark
nomad,2025-01-15 11:35:57+00:00,0 days 00:50:03.900000,0 days 00:29:27,365463147,1000.25,4,1003.0,997.5,False,team_random_map,False,125283,7,random_map,normal,dark
african_clearing,2025-01-13 18:14:17+00:00,0 days 00:35:14.800000,0 days 00:20:44,365124305,652.5,2,643.0,662.0,False,random_map,False,125283,6,random_map,normal,dark
arena,2025-01-16 19:52:55+00:00,0 days 00:47:30.900000,0 days 00:27:57,365737721,1293.75,8,1329.25,1258.25,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-18 20:31:00+00:00,0 days 00:38:23.500000,0 days 00:22:35,366210477,967.0,2,961.0,973.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-17 12:12:33+00:00,0 days 00:00:18.700000,0 days 00:00:11,365863097,1180.25,4,1162.5,1198.0,False,team_random_map,False,125283,7,random_map,normal,dark
land_nomad,2025-01-18 12:45:06+00:00,0 days 02:01:41.500000,0 days 01:11:35,366106975,613.375,8,617.25,609.5,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-14 16:16:21+00:00,0 days 00:48:30.400000,0 days 00:28:32,365304749,1322.0,2,1297.0,1347.0,False,random_map,False,125283,6,random_map,normal,dark
nomad,2025-01-14 03:15:52+00:00,0 days 00:41:13.500000,0 days 00:24:15,365218791,1067.8333333333333,6,1055.3333333333333,1080.3333333333333,False,team_random_map,False,125283,8,random_map,normal,dark
nomad,2025-01-17 03:49:33+00:00,0 days 01:14:19.100000,0 days 00:43:43,365815855,485.25,4,493.5,477.0,False,team_random_map,False,125283,7,random_map,normal,dark
nomad,2025-01-15 22:39:50+00:00,0 days 00:47:13.900000,0 days 00:27:47,365574947,1120.0,4,1106.5,1133.5,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-17 04:40:03+00:00,0 days 00:40:05.500000,0 days 00:23:35,365822207,1152.25,8,1158.0,1146.5,False,team_random_map,False,125283,9,random_map,normal,dark
arabia,2025-01-16 17:23:43+00:00,0 days 01:02:18.300000,0 days 00:36:39,365709111,1058.5,2,1057.0,1060.0,False,random_map,False,125283,6,random_map,normal,dark
gold_rush,2025-01-12 14:00:35+00:00,0 days 00:56:09.400000,0 days 00:33:02,364847673,1046.0,4,1047.0,1045.0,False,team_random_map,False,125283,7,random_map,normal,dark
arabia,2025-01-16 01:43:17+00:00,0 days 00:28:33.600000,0 days 00:16:48,365600498,975.5,2,981.0,970.0,False,random_map,False,125283,6,random_map,normal,dark
arabia,2025-01-16 13:28:01+00:00,0 days 00:45:28.500000,0 days 00:26:45,365671793,1234.5,4,1229.0,1240.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-12 14:10:06+00:00,0 days 01:11:32.500000,0 days 00:42:05,364849898,1156.0,8,1154.0,1158.0,False,team_random_map,False,125283,9,random_map,normal,dark
nomad,2025-01-18 21:56:52+00:00,0 days 00:55:20.100000,0 days 00:32:33,366231600,975.25,4,965.5,985.0,False,team_random_map,False,125283,7,random_map,normal,dark
arena,2025-01-14 21:58:48+00:00,0 days 01:22:03.200000,0 days 00:48:16,365370407,813.0,2,798.0,828.0,False,random_map,False,125283,6,random_map,normal,dark
